year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2012,9,16,14,66.0,14.0,26.0,1018.0,cv,0.89,0.0,0.0
2014,8,4,19,72.0,23.0,27.0,1004.0,SE,15.2,0.0,2.0
2012,3,15,10,73.0,-9.0,2.0,1029.0,NW,1.79,0.0,0.0
2012,5,22,10,111.0,14.0,25.0,1010.0,SE,21.006449,0.0,0.0
2012,1,3,13,13.0,-20.0,-2.0,1031.1323,NW,169.96225,0.0,0.0
2010,8,17,14,45.0,20.0,23.0,1008.0,NW,10.28,0.0,0.0
2010,5,25,5,19.0,2.0,14.0,1013.0,NW,45.839424,0.0,0.0
2012,1,1,11,19.0,-17.0,-2.0,1035.0,NE,51.64844,0.0,0.0
2011,11,14,18,91.0,-10.0,8.0,1025.0,SE,14.988531,0.0,0.0
2014,1,9,7,83.0,-13.0,-6.0,1028.0,NE,4.02,0.0,0.0
2011,3,11,23,98.95686,-7.0,3.0,1016.0,SE,0.89,0.0,0.0
2011,2,28,10,49.0,-7.0,3.0,1027.0,cv,0.89,0.0,0.0
2010,7,4,21,73.0,19.0,26.0,1003.0,NW,8.05,0.0,2.0
2012,9,17,18,20.0,7.9611793,24.0,1011.0,SE,20.11,0.0,0.0
2010,10,16,22,299.6521,7.0,11.0,1016.0,NW,3.13,0.0,0.0
2010,1,16,6,210.6658,-10.0,-8.0,1031.0,cv,4.02,0.0,0.0
2011,8,23,12,48.0,22.0,22.0,1006.0,SE,1.79,0.0,8.060318
2010,8,31,12,14.0,15.0,30.0,1013.0,cv,1.78,0.0,0.0
2012,5,5,2,91.0,9.0,18.0,1009.0,cv,2.67,0.0,0.0
2012,3,31,1,94.0,-6.0,1.0,1019.0,cv,0.89,0.0,0.0
2011,4,18,2,96.0,3.0,9.0,1019.0,cv,0.89,0.0,0.0
2013,12,17,18,90.0,-19.0,1.0,1022.0,NW,27.72,0.0,0.0
2011,12,24,12,29.0,-18.0,-1.0,1034.0,cv,0.89,0.0,0.0
2014,11,15,4,158.92169,-2.0,0.0,1025.0,cv,0.89,0.0,0.0
2012,7,5,2,75.0,20.0,23.0,1002.0,NE,3.13,0.0,3.0
2013,7,8,14,61.0,21.0,30.0,1002.0,SE,9.84,0.0,0.0
2014,4,19,19,53.511967,6.0,16.0,1018.0,SE,27.696867,0.0,0.0
2012,10,19,3,56.0,5.0,5.0,1020.0,NW,3.13,0.0,0.0
2014,12,29,10,126.0,-5.0,1.0,1024.0,SE,30.848965,0.0,0.0
2014,1,25,20,39.0,-14.0,2.0,1028.0,SE,23.24,0.0,0.0
2010,11,4,3,340.80106,-2.0,-2.0,1019.0,NW,1.79,0.0,0.0
2012,4,5,11,143.0,0.0,18.0,1010.0,cv,0.89,0.0,0.0
2012,10,7,1,162.10374,11.0,11.0,1024.0,NE,0.89,0.0,0.0
2012,2,24,4,8.0,-19.0,-6.0,1027.0,NW,8.94,0.0,0.0
2013,8,13,20,80.0,22.0,29.0,1005.0,SE,25.027487,0.0,0.0
2010,6,5,23,83.0,16.0,21.0,1010.0,cv,0.89,0.0,0.0
2011,5,30,7,42.0,-1.0,14.0,1013.0,NW,79.770584,0.0,0.0
2012,6,21,5,205.0,20.0,22.0,1003.0,cv,0.89,0.0,0.0
2014,8,29,1,16.0,17.0,21.0,1012.0,NW,11.18,0.0,0.0
2012,8,11,21,151.36308,22.0,26.0,1006.0,cv,0.89,0.0,0.0
2011,8,14,10,128.0,25.0,28.0,1002.0,SE,8.04,0.0,0.0
2011,4,2,0,216.61319,-3.0,10.0,1020.0,SE,39.677708,0.0,0.0
2014,11,21,18,10.3190975,-10.0,8.0,1023.0,NW,65.60573,0.0,0.0
2011,10,18,22,43.0,3.0,10.0,1025.0,NE,21.388384,0.0,0.0
2014,6,12,7,98.85571,19.0,25.0,1006.0,SE,5.08255,0.0,0.0
2011,10,4,23,271.44055,12.0,12.0,1018.0,cv,0.89,0.0,0.0
2013,7,3,23,38.0,22.0,24.0,996.86273,SE,23.68171,0.0,12.300706
2010,4,28,17,20.0,-10.0,14.0,1013.0,NW,405.60278,0.0,0.0
2013,12,22,12,73.0,-19.0,1.0,1031.0,cv,2.67,0.0,0.0
2014,1,31,18,9.0,-24.0,0.0,1032.0505,NW,224.40894,0.0,0.0
2012,11,20,19,245.9859,-1.0,3.0,1022.0,cv,0.89,0.0,0.0
2011,8,18,9,152.22502,23.0,26.0,1012.0,SE,3.58,0.0,0.0
2012,3,6,8,34.590218,-13.0,2.0,1020.0,NW,3.13,0.0,0.0
2011,5,3,2,19.0,2.0,15.0,1015.0,cv,1.79,0.0,0.0
2010,2,15,13,143.0,-9.0,-4.0,1022.0,NE,1.79,0.0,0.0
2011,12,21,9,13.0,-18.0,-3.0,1033.0,NW,3.13,0.0,0.0
2014,5,4,22,64.0,11.0,14.0,1009.0,SE,2.68,0.0,6.0
2014,5,14,13,42.0,3.0,30.0,1008.0,SE,42.45811,0.0,0.0
2011,12,26,1,75.0,-6.0,-3.0,1033.0,SE,16.98,0.0,0.0
2012,4,24,18,8.0,-3.0,18.0,1012.0,NW,136.69836,0.0,0.0
2012,3,14,19,12.0,-20.0,8.0,1023.0,NE,34.86681,0.0,0.0
2014,3,19,22,113.0,-4.0,7.0,1017.0,cv,0.89,0.0,0.0
2012,9,19,20,45.0,17.0,20.0,1007.0,NE,1.79,0.0,6.0
2010,9,8,23,71.0,15.0,21.0,1015.0,cv,0.89,0.0,0.0
2014,12,3,21,166.16605,-13.0,-2.0,1019.0,cv,1.78,0.0,0.0
2013,4,13,9,92.0,0.0,17.0,1011.0,SE,22.350353,0.0,0.0
2011,10,9,20,177.00072,13.0,18.0,1014.0,cv,1.78,0.0,0.0
2013,7,14,20,33.0,16.0,30.0,1003.0,SE,3.13,0.0,0.0
2014,7,10,18,95.0,19.0,30.0,1003.0,SE,21.00441,0.0,0.0
2014,6,22,20,20.0,17.0,19.0,1010.0,NW,9.84,0.0,4.0
2011,4,31,14,68.0,-2.0,23.0,1012.0,NW,4.92,0.0,0.0
2011,5,2,3,59.0,2.0,12.0,1012.0,SE,0.89,0.0,0.0
2012,4,26,22,19.0,3.0,14.0,1007.0,SE,47.833675,0.0,0.0
2012,10,3,7,23.0,9.0,11.0,1014.0,NW,3.58,0.0,0.0
2010,8,9,11,37.843056,15.0,30.0,1006.0,SE,11.18,0.0,0.0
2012,11,9,15,15.0,-12.0,8.0,1024.0,NW,273.25198,0.0,0.0
2011,10,10,11,66.48193,6.0,21.0,1024.0,NW,5.81,0.0,0.0
2013,9,26,6,236.51535,12.0,13.0,1013.0,cv,0.45,0.0,0.0
2010,8,28,15,45.0,14.0,23.0,1012.0,NW,7.15,0.0,0.0
2013,4,13,6,140.0,1.0,8.0,1009.0,SE,1.79,0.0,0.0
2014,7,3,1,141.09154,22.0,26.0,1002.0,SE,13.86,0.0,0.0
2011,1,20,8,41.0,-20.0,-11.0,1032.0,NW,3.58,0.0,0.0
2010,3,10,7,76.0,-12.0,-5.0,1023.0,cv,0.89,0.0,0.0
2011,4,3,23,152.0,-8.0,13.0,1022.0,SE,53.587597,0.0,0.0
2010,8,19,4,53.0,20.0,23.0,1010.0,cv,0.89,0.0,0.0
2013,11,9,22,5.1875215,-20.0,7.0,1026.0,NW,157.92747,0.0,0.0
2012,8,13,13,21.0,15.0,26.0,1007.0,NE,3.9975228,0.0,0.0
2010,1,25,15,26.0,-23.0,3.0,1021.0,NW,43.90783,0.0,0.0
2012,7,17,14,104.0,21.0,29.0,1008.0,SE,37.999657,0.0,0.0
2012,10,4,22,22.0,2.0,15.0,1017.0,cv,0.89,0.0,0.0
2011,8,5,14,132.0,23.0,30.0,1007.0,SE,8.541542,0.0,0.0
2013,2,28,21,372.4127,1.0,3.0,1009.0,cv,3.56,0.0,0.0
2010,3,6,15,199.0,-1.5759035,6.0,1017.0,SE,4.9131937,0.0,0.0
2014,6,15,18,78.0,18.0,30.0,1002.0,SE,15.782683,0.0,0.0
2011,11,23,23,251.43538,-5.0,-2.0,1033.0,NE,0.89,0.0,0.0
2011,11,30,12,30.0,-13.0,11.0,1032.0,NW,60.761623,0.0,0.0
2010,4,8,23,13.0,-15.0,7.0,1020.0,NW,201.59802,0.0,0.0
2013,9,16,19,74.0,13.0,22.0,1010.0,SE,30.403156,0.0,0.0
2012,9,30,6,109.0,16.0,16.0,1014.0,NE,0.89,0.0,0.0
2012,3,3,14,86.0,-10.0,3.0,1027.0,SE,15.2,0.0,0.0
2010,8,26,21,185.0,24.0,26.0,1001.0,NE,0.89,0.0,0.0
2013,5,15,9,29.0,9.0,19.0,997.0774,NW,24.140757,0.0,5.6353283
2011,5,27,17,40.0,11.0,26.0,1007.0,NE,9.39,0.0,0.0
2014,5,8,0,77.0,4.0,15.0,1014.0,SE,39.41889,0.0,0.0
2010,12,24,0,78.0,-17.0,-4.0,1015.0,NW,20.57,0.0,0.0
2014,1,11,16,64.987495,-23.0,2.0,1029.0,cv,3.57,0.0,0.0
2014,1,15,22,330.8817,-11.0,-1.0,1027.0,NE,2.68,0.0,0.0
2012,5,17,19,104.453606,17.0,18.0,1008.1954,NE,1.79,0.0,5.0
2013,1,25,18,153.52003,-10.0,-4.0,1027.0,cv,3.57,0.0,0.0
2012,1,5,6,173.36598,-8.0,-4.0,1029.0,cv,1.78,0.0,0.0
2014,7,25,11,98.86529,20.0,30.0,1009.0,SE,6.26,0.0,0.0
2013,8,27,8,64.0,19.0,24.0,1008.0,SE,48.898808,0.0,0.0
2010,2,1,1,65.82874,-9.0,-5.0,1028.0,NW,3.13,0.0,0.0
2011,4,18,8,24.0,-4.0,12.0,1018.0,SE,24.422476,0.0,0.0
2014,12,9,8,15.0,-18.0,-5.0,1033.0,NW,182.01485,0.0,0.0
2012,8,26,15,99.0,17.0,30.0,1011.0,SE,10.73,0.0,0.0
2014,12,19,18,26.0,-14.0,2.0,1026.0,NW,18.775835,0.0,0.0
2014,6,12,9,35.0,15.0,25.0,1008.0,NW,1.79,0.0,0.0
2011,7,12,10,93.0,23.0,29.0,1001.0,SE,18.06572,0.0,0.0
2013,11,24,15,229.31358,-5.0,5.0,1022.0,NW,8.05,0.0,0.0
2013,5,31,5,80.0,12.0,21.0,1008.0,NW,8.5,0.0,0.0
2014,12,21,18,14.0,-18.0,-2.0,1030.0,NW,368.29608,0.0,0.0
2014,2,12,8,18.0,-16.0,-5.0,1034.0,NW,48.829582,0.0,0.0
2013,11,15,23,366.26083,-2.6166303,4.0,1019.0,SE,1.79,0.0,0.0
2011,11,18,23,194.0,0.0,3.0,1017.0,NE,1.79,0.0,0.0
2013,8,20,6,46.0,19.0,24.0,1008.8155,SE,1.79,0.0,0.0
2011,3,10,22,55.0,-11.0,7.0,1019.0,SE,33.0772,0.0,0.0
2013,3,28,10,128.0,-6.0,9.0,1022.0,SE,25.93,0.0,0.0
2011,6,27,15,52.0,14.0,30.0,998.0,SE,8.749409,0.0,0.0
2013,10,2,11,102.0,7.0,15.0,1023.0,cv,4.02,0.0,0.0
2011,11,11,22,85.0,4.0,11.0,1015.0,SE,9.39,0.0,0.0
2012,11,6,21,114.0,1.0,6.0,1022.0,SE,0.89,0.0,0.0
2011,8,8,11,27.0,21.0,30.0,1001.0,NW,18.33,0.0,0.0
2012,2,17,2,10.0,-19.0,-6.0,1030.5648,NW,122.12418,0.0,0.0
2012,9,19,9,86.0,13.0,20.0,1010.0,cv,0.89,0.0,0.0
2013,11,10,6,102.64995,-8.0,-2.0,1026.0,SE,0.89,0.0,0.0
2013,10,4,20,17.0,2.0,13.0,1022.0,NE,4.92,0.0,0.0
2011,4,17,11,41.0,-14.0,18.0,1019.0,NW,38.72607,0.0,0.0
2010,11,14,7,59.0,-7.0,-1.0,1028.0,NW,173.87883,0.0,0.0
2014,11,14,23,158.0,-8.0,1.0,1027.0,NW,1.79,0.0,0.0
2011,7,24,8,62.0,23.0,24.0,1003.0,NW,12.96,0.0,7.5752378
2011,6,13,2,83.0,18.0,21.0,1007.0,SE,5.3699784,0.0,0.0
2013,5,16,8,38.0,-3.0,24.0,1010.0,NW,17.87063,0.0,0.0
2012,6,17,6,38.0,17.0,22.0,1004.0,NE,1.79,0.0,0.0
2011,10,2,17,9.0,-3.0,17.0,1029.0,SE,1.79,0.0,0.0
2011,3,17,14,25.0,-14.0,14.0,1023.0,NE,20.12599,0.0,0.0
2010,11,26,18,21.0,-12.0,-2.0,1025.0,NW,220.62933,0.0,0.0
2014,10,25,1,329.0415,12.0,11.0,1013.0,SE,0.89,0.0,0.0
2012,2,3,8,73.98202,-22.0,-7.0,1027.0,cv,7.15,0.0,0.0
2010,4,17,18,141.0,1.0,12.0,1019.0,SE,50.0863,0.0,0.0
2011,6,29,1,165.34993,22.0,25.0,1002.0,SE,3.13,0.0,0.0
2011,11,27,12,22.0,-16.0,5.0,1022.0,NW,85.751274,0.0,0.0
2010,6,19,8,101.0,19.0,23.0,1005.0,cv,0.89,0.0,0.0
2011,5,28,18,16.0,13.0,17.21957,1011.0,NW,53.287006,0.0,7.0
2011,12,26,4,53.0,-15.0,-9.0,1035.0,NW,7.16,0.0,0.0
2013,1,18,1,361.09576,-12.0,-9.0,1030.0,cv,0.45,0.0,0.0
2011,6,24,18,146.0,21.0,23.0,1001.0,NE,1.79,0.0,3.0
2011,1,8,13,14.0,-22.0,-3.0,1036.0,NW,9.39,0.0,0.0
2011,9,10,1,93.0,17.0,19.0,1015.0,SE,25.93,0.0,0.0
2014,8,31,18,35.0,18.0,28.0,1010.0,SE,31.295908,0.0,0.0
2014,5,29,0,22.0,7.0,18.0,1009.0,NW,157.46564,0.0,0.0
2011,10,6,22,233.58382,14.0,17.0,1023.0,NW,8.94,0.0,0.0
2013,1,24,10,266.5383,-7.0,-1.0,1030.0,SE,7.6,0.0,0.0
2013,12,27,10,130.0,-17.0,-2.0,1030.0,NW,16.09,0.0,0.0
2012,7,27,11,94.0,24.0,28.0,1006.0,SE,23.216232,0.0,0.0
2014,12,21,12,278.21387,-16.0,1.0,1019.0,NW,1.79,0.0,0.0
2014,11,12,7,7.0,-10.0,-2.0,1026.0,cv,0.89,0.0,0.0
2012,4,23,21,161.63228,12.0,16.0,1009.0,SE,41.43435,0.0,0.0
2011,7,23,4,45.0,21.0,22.0,1003.0,NE,0.89,0.0,0.0
2013,8,31,21,131.98972,19.0,23.0,1006.0,cv,0.89,0.0,0.0
2013,11,22,12,145.0,-6.0,7.0,1026.0,NW,15.591164,0.0,0.0
2014,7,24,21,105.0,24.0,28.0,1005.0,SE,10.73,0.0,0.0
2012,11,5,21,83.135864,-7.0,3.0,1021.0,SE,4.92,0.0,0.0
2012,10,26,10,224.75044,11.0,15.0,1018.0,NW,6.3397784,0.0,0.0
2010,10,18,14,22.0,0.0,12.0,1027.0,NE,3.13,0.0,0.0
2013,1,15,8,286.29657,-10.840513,-7.0,1020.0,NW,0.89,0.0,0.0
2010,5,4,20,41.0,1.0,21.0,1012.0,NW,7.15,0.0,0.0
2013,12,21,21,176.27556,-13.0,-3.0,1026.0,SE,1.79,0.0,0.0
2010,2,2,1,60.0,-11.0,-9.0,1030.0,NE,1.79,0.0,0.0
2010,7,20,23,55.0,23.0,25.0,1006.0,SE,39.780926,0.0,0.0
2012,3,13,8,193.69646,-3.5932634,3.0,1018.0,SE,3.58,0.0,1.0
2012,9,23,4,131.0,16.0,18.0,1014.0,SE,4.92,0.0,0.0
2013,6,1,13,50.0,7.0,27.0,1008.0,SE,9.39,0.0,0.0
2014,6,14,17,8.0,10.0,30.0,1005.0,NW,4.02,0.0,0.0
2014,9,4,8,99.0,17.0,19.0,1009.0,cv,1.78,0.0,0.0
2012,12,2,23,16.0,-21.0,-7.0,1030.0,NW,136.46204,0.0,0.0
2014,5,21,11,84.0,6.0,27.0,1006.0,NW,24.584015,0.0,0.0
2012,6,3,9,11.0,9.0,28.0,1004.0,NW,31.710506,0.0,0.0
2013,8,22,7,14.0,15.0,20.0,1009.0,NW,61.44976,0.0,0.0
2012,9,12,7,8.0,10.0,16.0,1011.0,NW,10.385175,0.0,0.0
2012,6,3,18,39.0,19.0,22.0,1003.0,NE,1.79,0.0,0.0
2014,12,11,21,15.733474,-19.0,0.0,1032.0,NW,94.33944,0.0,0.0
2013,6,5,7,154.04146,17.0,20.0,1006.0,NW,3.58,0.0,0.0
2013,8,28,19,104.9424,22.0,27.0,998.0,SE,16.99,0.0,0.0
2012,12,28,11,77.0,-12.0,-5.0,1026.0,cv,0.89,0.0,0.0
2010,6,30,4,119.67897,19.0,25.0,1001.0,SE,13.853952,0.0,0.0
2013,2,9,1,174.28723,-10.0,-4.0,1024.0,cv,0.89,0.0,0.0
2012,8,12,5,42.0,20.0,21.0,1007.0,NW,4.0152087,0.0,0.0
2013,6,21,19,132.0,16.0,30.0,1007.0,SE,32.315773,0.0,0.0
2014,11,9,9,69.0,-3.0,6.0,1026.0,NW,1.79,0.0,0.0
2014,4,7,22,144.0,12.0,20.0,1011.0,SE,59.309517,0.0,0.0
2010,7,15,17,79.0,19.0,30.0,1005.0,SE,26.98154,0.0,0.0
2014,5,10,20,22.0,1.0,21.0,1006.0,NE,1.79,0.0,0.0
2011,1,15,1,12.0,-24.0,-9.0,1037.0,NW,57.395985,0.0,0.0
2010,3,2,23,139.2981,-6.0,6.0,1022.0,NW,16.1,0.0,0.0
2012,12,4,10,28.0,-18.343426,0.0,1030.0,NW,24.59,0.0,0.0
2014,12,5,4,8.0,-20.0,-6.0,1026.0,NW,8.94,0.0,0.0
2010,5,8,7,114.0,6.842696,18.0,1010.0,SE,2.68,0.0,0.0
2013,10,8,8,205.16113,12.124764,14.0,1020.0,cv,4.02,0.0,0.0
2011,8,10,4,134.0,23.0,24.0,1006.0,NE,0.89,0.0,0.0
2014,5,18,1,81.0,13.0,25.0,1005.0,SE,40.876713,0.0,0.0
2013,7,11,4,71.837555,22.0,22.0,1002.0,cv,0.89,0.0,4.0
2011,7,18,10,64.0,22.0,26.0,1005.0,NE,8.05,0.0,0.0
2010,3,14,8,80.0,-8.0,2.0,1021.0,SE,4.92,0.0,0.0
2014,8,2,15,63.0,22.0,29.0,1005.0,SE,8.05,0.0,0.0
2011,11,21,9,129.0,-1.0,1.0,1029.0,NE,1.78,0.0,0.0
2012,10,4,9,22.0,7.0,19.0,1018.0,NW,3.6321013,0.0,0.0
2014,10,18,14,36.0,-4.0,23.0,1021.0,NE,9.778062,0.0,0.0
2010,6,10,10,80.0,16.0,22.0,1011.0,cv,2.6740174,0.0,0.0
2012,9,2,18,10.0,18.0,23.733376,1007.0,NW,6.26,0.0,0.0
2014,7,10,9,124.0,20.0,25.0,1006.0,cv,0.89,0.0,0.0
2012,4,26,1,16.0,-4.0,13.0,1008.0,NE,8.05,0.0,0.0
2014,4,2,1,103.0,1.0,12.0,1017.0,SE,37.09255,0.0,0.0
2014,1,22,19,261.73978,-9.0,-1.0,1017.0,NW,1.79,0.0,0.0
2011,8,24,13,132.0,21.0,26.0,1011.0,NW,4.02,0.0,0.0
2014,2,18,22,9.0,-25.0,1.0,1030.0,NW,81.69628,0.0,0.0
2013,1,9,21,266.23914,-7.0,-3.0,1024.0,cv,0.89,0.0,0.0
2011,6,1,0,90.82362,10.0,25.0,1004.0,SE,46.90391,0.0,0.0
2010,2,15,17,194.0,-6.0,0.0,1011.0,NW,50.076344,0.0,0.0
2013,4,19,3,45.0,-1.0,7.0,1022.0,NW,11.620558,0.0,0.0
2013,12,22,1,160.54755,-14.0,-5.0,1035.0,SE,4.02,0.0,0.0
2011,7,18,0,103.0,21.0,24.0,1005.6528,SE,39.3989,0.0,0.0
2011,9,14,18,24.0,1.0,28.0,1009.0,NW,43.366455,0.0,0.0
2011,11,9,6,107.602844,2.0,0.0,1024.0,NW,5.37,0.0,0.0
2012,1,7,6,88.06887,-7.5023913,-5.0,1038.7472,SE,41.671764,5.595848,0.0
2011,4,11,10,83.0,-12.0,17.0,1023.0,NW,29.95,0.0,0.0
2011,10,23,15,43.0,-1.0,14.880958,1023.0,SE,3.58,0.0,0.0
2014,9,10,15,53.0,16.0,29.325645,1013.0,SE,14.30427,0.0,0.0
2014,10,11,21,276.1082,14.0,15.0,1018.0,SE,0.89,0.0,0.0
2011,4,28,17,72.0,1.0,17.0,1012.0,cv,0.89,0.0,0.0
2014,8,27,17,48.0,12.0,32.0,1012.0,SE,22.8,0.0,0.0
2012,1,6,1,256.0444,-15.0,-8.0,1033.0,SE,0.89,0.0,0.0
2011,1,23,14,18.0,-18.0,0.0,1033.0,NW,8.94,0.0,0.0
2010,10,22,4,51.671093,11.0,11.0,1018.0,NW,12.07,0.0,0.0
2011,3,4,2,121.05556,-11.0,-5.0,1026.0,NW,0.89,0.0,0.0
2012,10,22,19,69.0,11.0,17.0,1016.0,cv,1.78,0.0,0.0
2014,10,31,16,104.0,8.0,13.0,1020.0,SE,2.68,0.0,3.3902605
2011,3,20,18,18.0,-18.0,8.0,1023.0,NW,63.354927,0.0,0.0
2011,9,13,0,46.61862,16.0,16.0,1012.0,cv,1.78,0.0,0.0
2012,4,7,8,156.0,1.0,12.0,1014.0,cv,3.58,0.0,0.0
2013,1,12,18,351.52783,-7.0,-4.0,1024.0,SE,3.13,0.0,0.0
2011,7,9,14,16.325375,13.0,32.0,1004.0,SE,3.57,0.0,0.0
2010,12,16,3,35.0,-22.0,-4.0,1018.0,NW,39.16839,0.0,0.0
2012,5,24,22,76.0,12.0,22.0,1009.0,SE,42.242702,0.0,0.0
2011,10,18,12,66.49889,2.0,14.0,1025.0,NW,8.94,0.0,0.0
2011,12,10,19,18.0,-15.0,0.0,1029.0,NW,218.80533,0.0,0.0
2014,2,5,2,135.0,-15.0,-3.0,1031.0,SE,29.95,0.0,0.0
2012,2,18,3,150.31999,-13.0,-5.0,1030.0,cv,0.45,0.0,0.0
2011,4,3,18,173.59651,-9.0,16.0,1019.35876,cv,2.68,0.0,0.0
2013,6,18,8,36.0,16.0,25.0,999.0,NW,4.92,0.0,0.0
2010,5,15,3,98.0,9.0,13.0,1004.0,NW,0.89,0.0,0.0
2012,1,7,21,71.80316,-11.0,-4.0,1038.8525,SE,45.602306,6.8095455,0.0
2013,11,9,2,155.62093,1.0,6.0,1021.0,cv,0.89,0.0,0.0
2011,10,9,20,334.67908,15.0,20.0,1019.0,NW,9.83,0.0,0.0
2011,3,11,5,10.0,-18.0,5.0,1026.0,NW,7.16,0.0,0.0
2013,4,25,20,14.0,-14.0,17.710976,1012.0,NW,83.08339,0.0,0.0
2012,3,23,8,301.82483,5.0,7.0,1016.0,NW,0.89,0.0,0.0
2014,7,23,19,141.0,23.0,30.0,1003.0,SE,52.2963,0.0,0.0
2014,3,22,1,123.0,-1.0,8.0,1020.0,cv,0.89,0.0,1.0
2011,8,15,17,80.0,22.0,31.0,1002.0,SE,20.57,0.0,0.0
2014,11,3,16,12.0,-4.0,16.0,1019.0,SE,1.79,0.0,0.0
2011,6,13,10,27.0,15.0,28.0,1007.0,NW,33.818005,0.0,0.0
2010,4,20,15,23.0,3.0,14.0,1019.0,NW,52.693035,0.0,0.0
2011,4,12,12,86.0,-4.0,23.0,1013.0,SE,8.05,0.0,0.0
2014,7,25,2,68.0,17.0,26.0,1005.0,SE,23.38663,0.0,0.0
2010,1,26,6,19.0,-24.0,-12.0,1031.0,NW,109.06236,0.0,0.0
2013,2,5,16,166.00793,-9.0,2.0,1019.0,SE,6.26,0.0,0.0
2010,4,17,23,80.0,2.0,7.0,1021.0,SE,75.021965,0.0,0.0
2013,4,2,10,139.49736,0.0,15.0,1013.0,SE,12.524719,0.0,0.0
2014,6,29,22,48.0,18.0,25.0,1006.0,SE,1.79,0.0,0.0
2014,2,21,21,292.8396,-5.0,1.0,1031.0,SE,17.437511,0.0,0.0
2014,9,14,7,25.0,15.0,16.0,1017.0,cv,0.89,0.0,0.0
2014,10,12,8,16.0,-1.0,13.0,1027.0,SE,43.36261,0.0,0.0
2012,5,4,20,71.34023,11.0,23.0,1004.12823,SE,1.79,0.0,0.0
2014,1,27,7,118.0,-14.0,-9.0,1026.0,NW,3.13,0.0,0.0
2010,10,10,15,38.0,6.0,18.0,1025.0,SE,26.603212,0.0,0.0
2013,3,10,9,67.0,-13.0,4.195929,1029.0,SE,3.13,0.0,0.0
2013,6,28,13,90.0,20.0,26.0,1000.0,SE,3.13,0.0,0.0
2010,5,28,22,118.27659,17.0,21.0,1008.0,SE,27.364689,0.0,0.0
2010,2,14,2,291.4383,-5.0,0.0,1005.0,NW,0.89,0.0,0.0
2012,2,26,15,74.0,-14.369569,5.0,1025.0,SE,4.92,0.0,0.0
2012,4,13,0,41.3581,4.0,19.0,1005.0,SE,48.623043,0.0,0.0
2013,5,10,2,54.55068,12.0,14.0,1008.0,NE,0.89,0.0,0.0
2014,8,1,5,148.0,23.0,25.0,1005.0,cv,1.78,0.0,0.0
2013,3,25,3,166.55736,-6.0,2.0,1017.0,NE,0.89,0.0,0.0
2012,1,29,12,17.0,-23.0,-4.0,1035.0,NW,5.369854,0.0,0.0
2013,10,22,16,33.0,4.0,15.0,1023.0,SE,8.05,0.0,0.0
2010,12,3,16,11.0,-20.0,0.0,1025.0,NW,153.07513,0.0,0.0
2013,6,21,21,146.0,18.0,27.0,1007.0,SE,46.770737,0.0,0.0
2010,2,5,10,125.0,-6.0,-1.0,1027.0,cv,0.89,0.0,0.0
2010,9,12,20,170.46265,16.0,22.0,1010.0,NW,3.13,0.0,0.0
2012,3,15,6,199.2219,-2.0,0.0,1019.0,cv,0.89,0.0,0.0
2014,9,19,6,142.84479,15.0,15.0,1013.0,SE,0.89,0.0,0.0
2011,3,12,0,80.0,-13.0,2.0,1025.0,NW,7.15,0.0,0.0
2011,11,20,20,21.0,-11.0,3.0,1031.0,NW,86.57905,0.0,0.0
2013,4,14,23,203.94156,7.0,14.0,1009.0,SE,36.217636,0.0,0.0
2013,2,14,2,316.25842,-10.0,-5.6694236,1026.0,NW,8.94,0.0,0.0
2012,11,23,18,71.0,-9.0,2.0896876,1026.0,SE,3.13,0.0,0.0
2013,7,25,17,69.0,20.0,31.0,1002.0,SE,26.82,0.0,0.0
2010,8,11,5,49.0,21.0,24.0,1007.0,cv,0.45,0.0,0.0
2011,4,21,5,173.05756,5.0,15.0,1011.0,SE,3.57,0.0,0.0
2014,12,7,7,248.07208,-8.0,-3.0,1016.3993,cv,0.89,0.0,0.0
2011,5,16,5,21.0,-3.0,21.0,1005.0,NW,50.719875,0.0,0.0
2010,6,24,5,128.36688,16.0,19.0,1003.0,NW,12.07,0.0,0.0
2010,1,6,19,29.0,-25.0,-11.970832,1035.0,NW,241.61182,0.0,0.0
2013,12,1,9,13.0,-20.0,0.0,1022.0,NW,31.933268,0.0,0.0
2012,10,17,8,60.0,0.51127076,11.0,1017.0,SE,29.95,0.0,0.0
2013,2,1,23,169.0,-8.0,-5.0,1025.0,cv,1.78,0.0,0.0
2010,12,17,21,294.04572,-15.0,-4.0,1019.0,NE,0.89,0.0,0.0
2014,6,15,2,89.0,17.0,20.0,1006.0,SE,37.54179,0.0,2.0
2011,7,3,5,181.48108,21.0,24.0,1003.0,NW,14.757368,0.0,0.0
2010,2,9,21,213.90266,-6.0,0.0,1021.0,cv,3.13,0.0,0.0
2012,3,7,3,54.0,-5.0,0.0,1022.0,cv,0.45,0.0,0.0
2010,4,15,3,7.0,-15.0,8.0,1022.0,NW,124.26451,0.0,0.0
2010,4,19,3,236.84573,6.0,13.0,1013.0,NE,0.89,0.0,0.0
2011,11,22,11,143.0,-3.0,11.0,1024.0,NW,4.45,0.0,0.0
2013,12,12,1,23.0,-21.0,1.1848269,1019.0,NW,11.516833,0.0,0.0
2013,5,25,1,69.0,15.0,20.0,1011.0,SE,42.09909,0.0,0.0
